item_code,call_number,coll_type_name,inventory_code,received_date,supplier_name,order_no,location_name,order_date,item_status_name,site,source,invoice,price,price_currency,invoice_date,input_date,last_update,title
7665,158.1 ARA t,Text,7665,2022-10-03,,,100-199,,Available,,,,,IDR,,,,Temukan Dirimu Nikmati Hidupmu
7707,153,Text,7707,2022-12-16,,,100-199,,Available,,,,,IDR,,,,Sepi
4802,158.2,Text,4802,2009-08-28,,,100-199,,Available,,,,,IDR,,,,Aku malu Terlambat Ke Sekolah
7820,153,Text,7820,2022-11-30,,,100-199,,Available,,,,,IDR,,,,"Nak, Maafkan Ibu …"
7912,153,Text,7912,2024-07-05,,,100-199,,Available,,,,,IDR,,,,Untukmu Yang Takut Akan masa Depan
7913,153,Text,7913,2024-07-05,,,100-199,,Available,,,,,IDR,,,,Merawat Dan Menyembuhkan Luka Batin
7914,153,Text,7914,2024-07-05,,,100-199,,Available,,,,,IDR,,,,"Beristirahatlah Jika Lelah, namun Jangan Pernah Menyerah"
7915,153,Text,7915,2024-07-05,,,100-199,,Available,,,,,IDR,,,,Sejenak Menepi dari Hiruk Pikuk Sosmed
2557,153.6,Text,2557,2004-09-25,,,100-199,,Available,,,,,IDR,,,,Kiat Sukses Bergaul 
7882,150,Text,7882,2024-04-18,,,100-199,,Available,,,,,IDR,,,,Confidence Percaya Diri Sumber Sukses Dan Kemandirian
5061,158.2,Text,5061,2010-04-06,,,100-199,,Available,,,,,IDR,,,,Charisma Effect Agar Siapa pun Terkesima Dan Terkesan Kepada Anda
7709,115,Text,7709,2022-12-16,,,100-199,,Available,,,,,IDR,,,,Kiat Memaksimalkan Waktu
7837,155.2,Text,7837,2023-12-14,,,100-199,,Available,,,,,IDR,,,,More Thinking About Personality
7884,179,Text,7884,2024-04-18,,,100-199,,Available,,,,,IDR,,,,Rahasia Menjadi Guru Hebat
7876,158.2,Text,7876,2024-04-17,,,100-199,,Available,,,,,IDR,,,,""" Stopbullying Startloving"
7943,155.25,Text,7943,2024-10-30,,,100-199,,Available,,,,,IDR,,,,Sebuah Seni Untuk Damai Dan bahagia Di Hati
7961,160,Text,7961,2024-11-17,,,100-199,,Available,,,,,IDR,,,,LOGIKA : Cara Berpikir Sehat
7960,,Text,7960,2024-11-17,,,100-199,,Available,,,,,IDR,,,,Psikologi Remaja
7969,153.8,Text,7969,2024-12-17,,,100-199,,Available,,,,,IDR,,,,Untuk kamu Yang Lelah Dan Hampir Menyerah
7975,150,Text,7975,2025-01-20,,,100-199,,Available,,,,,IDR,,,,Kecantikan Sejati
7976,120,Text,7976,2025-01-20,,,100-199,,Available,,,,,IDR,,,,Apa pendapat Anda tentang Saya? Mengapa Saya Peduli?
7788,179,Text,7788,2023-10-31,,,100-199,,Available,,,,,IDR,,,,Yang Belum Usai 
7789,158,Text,7789,2023-10-31,,,100-199,,Available,,,,,IDR,,,,Hidup Damai Tanpa Berpikir Berlebihan 
7980,153.8,Text,7980,2025-03-26,,,100-199,,Available,,,,,IDR,,,,Leave Your Boring Box
7981,150,Text,7981,2025-03-26,,,100-199,,Available,,,,,IDR,,,,Scholarship Goals : Kulik Serba Serbi Beasiswa dalam Dan Luar Negeri
7982,153.8,Text,7982,2025-03-26,,,100-199,,Available,,,,,IDR,,,,Suka Jajan Tapi Tidak Boros
7983,153.8,Text,7983,2025-03-26,,,100-199,,Available,,,,,IDR,,,,Personal Priority : Mulai bahagia Dari Diri Sendiri
7984,153.8,Text,7984,2025-03-26,,,100-199,,Available,,,,,IDR,,,,People Pleaser : Santai Saja kamu Nggak harus Menyenangkan Semua Orang
7985,153.8,Text,7985,2025-03-26,,,100-199,,Available,,,,,IDR,,,,Insecurity Life
7986,153.8,Text,7986,2025-03-26,,,100-199,,Available,,,,,IDR,,,,Quarter Life Crisis : Ketika hidupmu dipenuhi Kekhawatiran Akan Masa Depan
7978,153.8,Text,7978,2025-03-26,,,100-199,,Available,,,,,IDR,,,,"Charger :  Lagi Lelah? Charge Dulu, Yuk"
8018,158.1,Text,8018,2025-04-30,,,100-199,,Available,,,,,IDR,,,,"Antara Birth, Challenge, Death"
7844,177,Text,7844,2023-12-14,,,100-199,,Available,,,,,IDR,,,,Ijo Tomat 
6627,128,Text,6627,2009-11-11,,,100-199,,Available,,,,,IDR,,,,Teknik Membaca Textbook Dan Penterjemah
3600,155.5,Text,3600,2004-10-16,,,100-199,,Available,,,,,IDR,,,,Gaul yYang Pas Buat Kamoe Kamoe
,,Text,,2013-09-30,,,100-199,,Available,,,,,IDR,,,,Kisah Insiparif 3
,,Text,,2017-06-05,,,100-199,,Available,,,,,IDR,,,,Dua Tangis Sejuta Damprat
4411,158.4,Text,4411,2008-01-17,,,100-199,,Available,,,,,IDR,,,,The Complete Ideal's guide Leadership
6124,155.2,Text,6124,2013-10-10,,,100-199,,Available,,,,,IDR,,,,56 Cerita terhebat
7979,150,Text,7979,2025-03-26,,,100-199,,Available,,,,,IDR,,,,Np More Overthingking Ajaran Stoa untuk Hidup yang Lebih Santai
8038,364.4,Text,8038,2025-07-17,,,100-199,,Available,,,,,IDR,,,,Panduan Anti Kekerasan Terhadap Anak
8044,155.2,Text,8044,2025-08-06,,,100-199,,Available,,,,,IDR,,,,Untuk kamu Yang Berani Menjadi Lebih Baik
8045,152.4,Text,8045,2025-08-06,,,100-199,,Available,,,,,IDR,,,,Ketika Aku Tak Tahu Apa Yang Alu Inginkan
8046,154.3,Text,8046,2025-08-06,,,100-199,,Available,,,,,IDR,,,,Pasar Malam di Kepalaku
8047,155.2,Text,8047,2025-08-06,,,100-199,,Available,,,,,IDR,,,,"Life is Shosrt, Make it Great"
8078,155,Text,8078,2025-08-06,,,100-199,,Available,,,,,IDR,,,,Tak Apa-apa Tak Sempurna
8093,155,Text,8093,2025-09-30,,,100-199,,Available,,,,,IDR,,,,Quiet
461,200.9,Text,461,1990-03-09,,,200-299,,Available,,,,,IDR,,,,Riwayat Dan Pesan Santo Santa 3
460,200.9,Text,460,1990-03-09,,,200-299,,Available,,,,,IDR,,,,Riwayat Dan Pesan Santo Santa 2
7281,264,Text,7281,2020-10-14,,,200-299,,Available,,,,,IDR,,,,Madah bakti Buku Iringan Jilid I
7279,264,Text,7279,2020-10-14,,,200-299,,Available,,,,,IDR,,,,Madah Bakti Buku Iringan II
7280,264,Text,7280,2020-10-14,,,200-299,,Available,,,,,IDR,,,,Madah Bakti Buku Iringan- Jilid III
1442,264,Text,1442,1992-08-19,,,200-299,,Available,,,,,IDR,,,,Mazmur Tanggapan Dan Alleluya Tahun ABC
5971,264,Text,5971,2013-04-26,,,200-299,,Available,,,,,IDR,,,,Puji Syukur Kor II Untuk Kor campur
7538,264,Text,7538,2021-12-23,,,200-299,,Available,,,,,IDR,,,,Puji Syukur Kor II Untuk Kor Campur
5953,200.2,Text,5953,2013-03-25,,,200-299,,Available,,,,,IDR,,,,Katekismus Gereja Katolik
5719,203,Text,5719,2011-10-26,,,200-299,,Available,,,,,IDR,,,,Konkordansi Alkitab
4592,264,Text,4592,2009-04-13,,,200-299,,Available,,,,,IDR,,,,Mencari Pesan Misa Harian Jilid 1
7283,225,Text,7283,2020-10-14,,,200-299,,Available,,,,,IDR,,,,Alkitab Perdjandjian Baru
,,Text,,2020-10-14,,,200-299,,Available,,,,,IDR,,,,Alkitab Perdjandjian Baru
1444,202,Text,1444,1993-08-19,,,200-299,,Available,,,,,IDR,,,,Inspirasi Hidup 
3081,225,Text,3081,2002-01-02,,,200-299,,Available,,,,,IDR,,,,Perjanjian baru : New Testament
4691,264,Text,4691,2009-06-18,,,200-299,,Available,,,,,IDR,,,,Puji Syukur
7285,225,Text,7285,2020-10-14,,,200-299,,Available,,,,,IDR,,,,Kitab Suci Perjanjian Baru
7286,225,Text,7286,2020-10-14,,,200-299,,Available,,,,,IDR,,,,Alkitab Deuterokanonika
4921,200.9,Text,4921,2008-08-12,,,200-299,,Available,,,,,IDR,,,,Fioretti  Dan Lima Renungan  Tentang Stigmata Suci
3283,252 MIH s,Text,3283,2002-09-16,,,200-299,,Available,,,,,IDR,,,,1500 Ceritera Bermakna Jilid 2
4538,252 MAR m,Text,4538,2009-03-02,,,200-299,,Available,,,,,IDR,,,,Mekar Dalam Iman
4035,248 SUM ,Text,4035,2006-10-05,,,200-299,,Available,,,,,IDR,,,,85 Kiat mengelola Hidup
4521,200.9 SRI b,Text,4521,2009-02-18,,,200-299,,Available,,,,,IDR,,,,Bhagavad- Gita Menuerut Aslinya
4882,248 BLY h,Text,4882,2009-10-16,,,200-299,,Available,,,,,IDR,,,,Hitunglah Berkatmu
3112,225 TIM s,Text,3112,2002-01-02,,,200-299,,Available,,,,,IDR,,,,Surat-Surat Paulus 1
5351,200.9 DEV i,Text,5351,2010-09-29,,,200-299,,Available,,,,,IDR,,,,Ibu Teresa Dian Sepanjang tahun
892,200.9 INN a,Text,892,,,,200-299,,Available,,,,,IDR,,,,Agustinus Dari Hippo 
1712,240 LUK m,Text,1712,1993-08-24,,,200-299,,Available,,,,,IDR,,,,Memahami Perayaan Ekaristi
910,200.9 HAD m,Text,910,,,,200-299,,Available,,,,,IDR,,,,Mengenal & Mengenang Rama R. Sandjaja Pr.
1457,220 MAR p,Text,1457,1992-09-03,,,200-299,,Available,,,,,IDR,,,,Persiapan Krisma Suci
6706,248 SUL l,Text,6706,2017-05-23,,,200-299,,Available,,,,,IDR,,,,56 Fabel Yang menginspirasi Dan Mengubah Hidup Anda
4413,248 BAS s,Text,4413,2008-01-17,,,200-299,,Available,,,,,IDR,,,,100 Permenungan Saat Bergumul Dengan Sakit
5369,220 MCB a,Text,5369,2010-09-30,,,200-299,,Available,,,,,IDR,,,,Apa kata Mereka Tentang Yesus
3772,220 TIM b,Text,3772,2006-03-04,,,200-299,,Available,,,,,IDR,,,,Bacaan harian Kitab Suci
4537,248 LIP s,Text,4537,2009-03-02,,,200-299,,Available,,,,,IDR,,,,Salib & Penyembuhan
4620 TIM r,,Text,4620 TIM r,2008-07-10,,,200-299,,Available,,,,,IDR,,,,Ruah bacaan harian Kitab Suci
3494,269 DIS r,Text,3494,2009-09-25,,,200-299,,Available,,,,,IDR,,,,Rehab Rumah Tuhan
4793,235 HAH h,Text,4793,2009-08-25,,,200-299,,Available,,,,,IDR,,,,"hall, Holy Queen"
5347,200.2 KEA o,Text,5347,2010-09-29,,,200-299,,Available,,,,,IDR,,,,Open MindOpen Heart
4796,238 HAH c,Text,4796,2009-08-25,,,200-299,,Available,,,,,IDR,,,,Catholic For A Reason I
3862,200.9 CAL m,Text,3862,2006-06-28,,,200-299,,Available,,,,,IDR,,,,Maria Magdalena & Augustinus
4799,220 PID m,Text,4799,2007-07-12,,,200-299,,Available,,,,,IDR,,,,Mempertanggungjawabkan Iman Katolik
3930,200.2 RTID h,Text,3930,2006-07-13,,,200-299,,Available,,,,,IDR,,,,How To Be a Christian Without Being religious
3491,290 TIM i,Text,3491,2009-09-25,,,200-299,,Available,,,,,IDR,,,,iman Ekonomi & Ekologi
4563,248 HAM b,Text,4563,2009-03-30,,,200-299,,Available,,,,,IDR,,,,banyak Cowok Masuk Dalam Hidupku manakah Yang harus Kupilih?
5692,232 TIM y,Text,5692,2011-07-28,,,200-299,,Available,,,,,IDR,,,,Yesus Menurut Injil Lukas
2963,227 TIM s,Text,2963,2001-10-17,,,200-299,,Available,,,,,IDR,,,,Surat-surat Paulus 3
4039,268 CAM p,Text,4039,2006-10-05,,,200-299,,Available,,,,,IDR,,,,Profesionalisme Dan Pendampingan Pastoral
5371,200.2 WRI r1,Text,5371,2010-09-30,,,200-299,,Available,,,,,IDR,,,,Raising Kids To Love Jesus 1
5349,200.3 WRI r2,Text,5349,2016-09-29,,,200-299,,Available,,,,,IDR,,,,Raising Kids To Love Jesus 2
6120,220 TIM p,Text,6120,2013-10-10,,,200-299,,Available,,,,,IDR,,,,Pelangi
5374,265 MAR p,Text,5374,2020-09-30,,,200-299,,Available,,,,,IDR,,,,Penyembuhan Melalui Sakramen
4621,220 TIM r,Text,4621,2008-07-10,,,200-299,,Available,,,,,IDR,,,,Ruah Bacaan Harian Kitab Suci
5654,247 MAR a,Text,5654,2011-07-23,,,200-299,,Available,,,,,IDR,,,,Apa Sih Alat-Alat Ibadat Itu?
5628,220DAR p,Text,5628,2011-05-21,,,200-299,,Available,,,,,IDR,,,,Perempuan berselubungkan Matahari
4613,269 RAD n,Text,4613,2009-04-13,,,200-299,,Available,,,,,IDR,,,,Nyanyikanlah Lagu Baru
5063,268 PAA d,Text,5063,2010-04-06,,,200-299,,Available,,,,,IDR,,,,Devosi Dan Deviasi
4562,252 GIA m,Text,4562,2009-03-30,,,200-299,,Available,,,,,IDR,,,,membarui Wajah manusia 
3707,203 WAL k,Text,3707,2005-09-26,,,200-299,,Available,,,,,IDR,,,,Konkordasi Alkitab
4709,248 ARO a,Text,4709,2009-07-24,,,200-299,,Available,,,,,IDR,,,,Amazing Stories For teen
4916,200.9 MAX g,Text,4916,2008-08-12,,,200-299,,Available,,,,,IDR,,,,Gisela Borowka 
870,2X0 QAM m,Text,870,1980-05-13,,,200-299,,Available,,,,,IDR,,,,membangun Insan Seutuhnya
4925,200.9 BIG L,Text,4925,2008-08-12,,,200-299,,Available,,,,,IDR,,,,Legenda Perugina
4536,248 KAW b,Text,4536,2009-03-02,,,200-299,,Available,,,,,IDR,,,,Berhasil Karena Iman
4885,240 HAR k,Text,4885,2012-09-18,,,200-299,,Available,,,,,IDR,,,,Kupas Tuntas Rahasia Doa bapa kami
4534,220 GIA k,Text,4534,2008-05-21,,,200-299,,Available,,,,,IDR,,,,Kumpulan Ulasan Injil : Bersama Dia
493,2xo HUD p,Text,493,1984-01-30,,,200-299,,Available,,,,,IDR,,,,Pelita Dalam Gelap
5805,210 BRE t,Text,5805,2012-04-17,,,200-299,,Available,,,,,IDR,,,,Tuhan Ada Di Mana-mana
3639,269 LOC l,Text,3639,2004-10-27,,,200-299,,Available,,,,,IDR,,,,Lourdes Sumber Air Hidup
2505,263 DAR h,Text,2505,2004-04-25,,,200-299,,Available,,,,,IDR,,,,Hari-Hari Keluarga Kristiani
586,231.042 RIC b,Text,586,,,,200-299,,Available,,,,,IDR,,,,Bagaimana Aku Dapat Mengenal Allah?
7887,249 TIM i,Text,7887,2017-02-13,,,200-299,,Available,,,,,IDR,,,,Ibadah Keluarga
2527,264 WIN m,Text,2527,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Mengenal 25 Sikap Liturgi
4533,268 VER k,Text,4533,2009-03-02,,,200-299,,Available,,,,,IDR,,,,Kontemplasi Bagi Setiap Orang Beriman
2969,268 TIM k,Text,2969,2001-10-17,,,200-299,,Available,,,,,IDR,,,,Kemiskinan  Dan Pembebasan 
3072,200.7 PID m,Text,3072,2001-12-11,,,200-299,,Available,,,,,IDR,,,,mempertanggungjawabkan Iman Katolik Jilid 1
1672,210,Text,1672,1993-06-24,,,200-299,,Available,,,,,IDR,,,,Serikat Kerasulan Anak/Remaja KKI
6595,232 LEK y,Text,6595,2011-07-28,,,200-299,,Available,,,,,IDR,,,,Yesus Engkaulah Andalanku
5146,269 RAD s,Text,5146,2010-05-27,,,200-299,,Available,,,,,IDR,,,,santo Fransiskus Dan Binatang-Binatang
5578,266 TIM a,Text,5578,2011-03-26,,,200-299,,Available,,,,,IDR,,,,Awam Katolik Di Sekolah : Saksi-Saksi Iman
5579,266 TIM d,Text,5579,2011-03-26,,,200-299,,Available,,,,,IDR,,,,Dimensi Religius Pendidikan Di Sekolah katolik
5580,266 TIM k,Text,5580,2011-03-26,,,200-299,,Available,,,,,IDR,,,,Kitab Hukum kanonik Tentang Pendidikan katolik
5577,266 TIM s,Text,5577,2011-03-26,,,200-299,,Available,,,,,IDR,,,,Sekolah Katolik
289,230,Text,289,1984-03-13,,,200-299,,Available,,,,,IDR,,,,Anak Penggembala  Dari Betlehem
5783,200.7 HUM j,Text,5783,,,,200-299,,Available,,,,,IDR,,,,Jika kamu harus Memilih Apa Yang Akan kamu Lakukan?
628,2007 WAH h,Text,628,1990-07-25,,,200-299,,Available,,,,,IDR,,,,Hidup sejati
2559,269 KIL r,Text,2559,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Rekoleksi & Retret Remaja
5621,200.9 WAS s,Text,5621,2011-05-21,,,200-299,,Available,,,,,IDR,,,,"ST. Karel Houben,CP Seorang Misionaris Kudus Di Irlandia"
4534,248 RIY m,Text,4534,2009-03-02,,,200-299,,Available,,,,,IDR,,,,Mukjizat Pengampunan
4527,248 DAR p,Text,4527,2009-03-02,,,200-299,,Available,,,,,IDR,,,,Penegasan Panggilan
3233,269 PUR i,Text,3233,2002-09-12,,,200-299,,Available,,,,,IDR,,,,Imanku Sudah Bulat
3102,264 TIM e,Text,3102,2002-01-02,,,200-299,,Available,,,,,IDR,,,,Evangelisasi Keluarga
3289,248 HUD b,Text,3289,2002-09-16,,,200-299,,Available,,,,,IDR,,,,Bunga Rumput Sepanjang jalan
3236,240 KAL m,Text,3236,2002-09-12,,,200-299,,Available,,,,,IDR,,,,Mengapa Kita membuat tanda Salib?
3584,230 DAR y,Text,3584,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Yesus Kristus & Bunda maria
5463,248 CAS d,Text,5463,2010-12-17,,,200-299,,Available,,,,,IDR,,,,Doa Yang Dikabulkan Allah
3229,235 PUR b,Text,3229,2002-09-12,,,200-299,,Available,,,,,IDR,,,,Bunda Maria Teladan Iman Kita
5264,200.9 LOV b1,Text,5264,2010-09-16,,,200-299,,Available,,,,,IDR,,,,Buku 1 santo-Santa Pahlawan- Pahlawan Allah yang Hebat
2970,271 JAC g,Text,2970,2001-10-17,,,200-299,,Available,,,,,IDR,,,,Gereja menurut Vatikan II
5206,272 KUS m,Text,5206,2010-07-21,,,200-299,,Available,,,,,IDR,,,,Martir-martir Dari Katakombe
4353,248 SUT s,Text,4353,2008-10-27,,,200-299,,Available,,,,,IDR,,,,"Sopan-Santun, No!  Yesus, Yes!"
2545,248 TIM r,Text,2545,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Renungan Harian Bulan Maria
5681,248 NDO d,Text,5681,2011-07-28,,,200-299,,Available,,,,,IDR,,,,Dalam Keheningan
464,265,Text,464,1986-12-24,,,200-299,,Available,,,,,IDR,,,,Ibadat Jalan Salib
2543,265,Text,2543,2009-09-25,,,200-299,,Available,,,,,IDR,,,,Rahmat Dalam sakramen
3290,200.9 HER m,Text,3290,2002-09-10,,,200-299,,Available,,,,,IDR,,,,Mutiara Berharga
5346,200.2 CAH b,Text,5346,2010-09-29,,,200-299,,Available,,,,,IDR,,,,Beata Teresa
3385,200.9 MAR s,Text,3385,2004-01-19,,,200-299,,Available,,,,,IDR,,,,Seorang Santa Yang Berdiam Diri dan Pesan Bunda maria
2517,248 NOU h,Text,2517,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Hati Yang Penuh Syukur
6534,246 TIM a,Text,6534,2016-08-05,,,200-299,,Available,,,,,IDR,,,,Ayo Puji Tuhan
4544,248 TRI ,Text,4544,2009-03-02,,,200-299,,Available,,,,,IDR,,,,Pak Guru Tulus
2510,269 PUR l,Text,2510,2004-09-25,,,200-299,,Available,,,,,IDR,,,,LETgO Let God
3585,230 DAR i,Text,3585,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Iman & kehidupan 
4038,220 TIS s,Text,4038,2006-10-05,,,200-299,,Available,,,,,IDR,,,,Seperti Apakah Kerajaan Allah Itu
5263,200.9 LOV d,Text,5263,2010-09-16,,,200-299,,Available,,,,,IDR,,,,Doa-Doa Kepada Santo-Santa Kesayanganku
2520,269 LOC p,Text,2520,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Pesan-Pesan Dari Lourdes
4592,220 MAN y,Text,4592,2008-06-03,,,200-299,,Available,,,,,IDR,,,,"Yesus, Sang Pemimpin"
5624,220 DAR p,Text,5624,2011-05-21,,,200-299,,Available,,,,,IDR,,,,pengalaman Mistik rasul oaulus
2508,247 WIN m,Text,2508,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Mengenal 30 Lambang Atau Simbol Kristiani
4528,248 MOI t,Text,4528,2009-03-02,,,200-299,,Available,,,,,IDR,,,,Tertawalah Sayang!
2526,247 WIN m,Text,2526,2004-09-25,,,200-299,,Available,,,,,IDR,,,,"mengenal peralatan, warna dan pakaian Liturgi"
2534,248 NOU i,Text,2534,2004-09-25,,,200-299,,Available,,,,,IDR,,,,In Memoriam 
4535,269 DAR p,Text,4535,2009-03-02,,,200-299,,Available,,,,,IDR,,,,Praktis Bimbingan Rohani
2548,242 PAI h,Text,2548,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Harta Karun Dalam Doa
903,200.9 WAS m,Text,903,,,,200-299,,Available,,,,,IDR,,,,Matteo Ricci : Pendiri Gereja Di Cina
7481,220 MAX c,Text,7481,2008-07-12,,,200-299,,Available,,,,,IDR,,,,Cerita Alkitab
2552,264 WID a,Text,2552,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Ambisi Kawan Atau Lawan
3293,242 NJI m,Text,3293,2010-09-16,,,200-299,,Available,,,,,IDR,,,,Menyelami Makna Doa Bapa kami
741,248 KRU k,Text,741,,,,200-299,,Available,,,,,IDR,,,,Keluarga Yang Bertanggungjawab
2554,269 MAN d,Text,2554,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Dalam keheningan
3492,240 WAS p,Text,3492,2004-10-25,,,200-299,,Available,,,,,IDR,,,,Putera Altar
5739,248 ZAH h,Text,5739,2011-10-31,,,200-299,,Available,,,,,IDR,,,,Hidup Itu kadang Lucu
6617,202 TIM f,Text,6617,2017-02-13,,,200-299,,Available,,,,,IDR,,,,Family Matters
3105,265 TIM i,Text,3105,2002-01-02,,,200-299,,Available,,,,,IDR,,,,Ibadat Tujuh Sabda Kristus
3830,265 HEI j,Text,3830,2006-04-11,,,200-299,,Available,,,,,IDR,,,,Jalan Salib
2544,269 MAR m,Text,2544,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Mencintai Ekaristi
2558,269 TER m,Text,2558,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Maria Bunda Pendamai
3108,200.7 TIM k,Text,3108,2002-01-02,,,200-299,,Available,,,,,IDR,,,,Kerangka dasar Aksi pembangunan 1997
5737,220.7 LES r,Text,5737,2011-10-31,,,200-299,,Available,,,,,IDR,,,,Rahasia Gelar-Gelar Maria
5694,240 LAN g,Text,5694,2011-07-28,,,200-299,,Available,,,,,IDR,,,,Gue Akrab Dengan Yesus Kata Siapa?
293,230 DIA t,Text,293,1984-11-13,,,200-299,,Available,,,,,IDR,,,,Tuhan Yesus Memanggil Murid-Muridnya
5736,248 RUM s,Text,5736,2011-10-31,,,200-299,,Available,,,,,IDR,,,,Semangkuk Mie Kuah
948,220 KIS p,Text,948,1988-11-22,,,200-299,,Available,,,,,IDR,,,,Problema perkawinan
3292,248,Text,3292,2000-04-16,,,200-299,,Available,,,,,IDR,,,,Rangkaian Kisah Bermakna 100 Cerita 
7537,264,Text,7537,2021-12-23,,,200-299,,Available,,,,,IDR,,,,Puji Syukur Kor I Untuk Kor Campur
4845,209 HEU a,Text,4845,2009-09-04,,,200-299,,Available,,,,,IDR,,,,Agama Kristen Di Asia
6541,250 TIM s,Text,6541,2016-08-05,,,200-299,,Available,,,,,IDR,,,,Studia Philosophica Et Theologica
6539,250 TIM s,Text,6539,2016-08-05,,,200-299,,Available,,,,,IDR,,,,Studia Philosophica Et Theologica
6540,250 TIM s,Text,6540,2016-08-05,,,200-299,,Available,,,,,IDR,,,,Studia Philosophica Et Theologica
3659,220 WAT t,Text,3659,2004-10-27,,,200-299,,Available,,,,,IDR,,,,The Children'S Bible
5669,269 PAR b,Text,5669,2011-07-23,,,200-299,,Available,,,,,IDR,,,,Becoming The Woman God Wants Me To Be 1
5670,269 PAR b,Text,5670,2011-07-23,,,200-299,,Available,,,,,IDR,,,,Becoming The Woman God Wants Me To Be 2
2566,269 DAR m,Text,2566,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Mutiara Iman Keluarga Kristiani
2977,269 SIN a,Text,2977,2001-10-17,,,200-299,,Available,,,,,IDR,,,,Aburing Kupu-Kupu Kuning
7673,265 PRA s,Text,7673,2022-10-03,,,200-299,,Available,,,,,IDR,,,,Sakramen Yang Menyelamatkan
6047,200.7 TIM p,Text,6047,2013-05-24,,,200-299,,Available,,,,,IDR,,,,Paradigma Pedagogi Reflektif
3073,230 MOL m,Text,3073,2001-12-11,,,200-299,,Available,,,,,IDR,,,,Menjadi Murid Dan Nabi
3111,220.7 TIM i,Text,3111,2001-02-01,,,200-299,,Available,,,,,IDR,,,,Injil Dan Surat-Surat Yohanes
4410,248 SUP k,Text,4410,2008-01-17,,,200-299,,Available,,,,,IDR,,,,Krisis Dalam Hidup membiara
3071,220 SUG p,Text,3071,2001-12-11,,,200-299,,Available,,,,,IDR,,,,Penilaian Terhadap Pembaharuan Karismatik Katolik
6691,248 HER w,Text,6691,2017-05-23,,,200-299,,Available,,,,,IDR,,,,Wanita Luar Biasa
4597,248 KES d,Text,4597,2009-04-13,,,200-299,,Available,,,,,IDR,,,,Debat Agama
1457,200.7,Text,1457,1992-09-03,,,200-299,,Available,,,,,IDR,,,,Persiapan Krisma Suci ( buku pembina)
5696,200.9 ROS f,Text,5696,2011-07-28,,,200-299,,Available,,,,,IDR,,,,fatima Place Of Hope And Peace
3238,269,Text,3238,2002-09-12,,,200-299,,Available,,,,,IDR,,,,150 Kisah Jenaka Dalam Alkitab
3080,220 TUK k,Text,3080,2001-12-11,,,200-299,,Available,,,,,IDR,,,,Konseling Pastoral Kehidupan Keluarga
746,248 BIL p,Text,746,,,,200-299,,Available,,,,,IDR,,,,Pewartaan Iman Katolik Djilid Pertama
5952,220 TIM y,Text,5952,2013-03-25,,,200-299,,Available,,,,,IDR,,,,Youcat Indonesia Katekismus Populer
7289,269 BRE b,Text,7289,2020-10-20,,,200-299,,Available,,,,,IDR,,,,Bagaikan Roti Diremah
7309,223,Text,7309,2020-10-30,,,200-299,,Available,,,,,IDR,,,,Miki Mungil : Dalam perjanjian lama
7288,200.7 TIM c,Text,7288,2020-10-20,,,200-299,,Available,,,,,IDR,,,,Cermin Remaja
7287,220 KAR m,Text,7287,2020-10-20,,,200-299,,Available,,,,,IDR,,,,manusia Siapakah Engkau?
5380,248 HER d,Text,5380,2010-08-30,,,200-299,,Available,,,,,IDR,,,,Dikerumuni Allah
2526,264 HUC l,Text,2526,2004-09-25,,,200-299,,Available,,,,,IDR,,,,Liturgi Yang Anggun Dan Menawan
5977,200.9 SAP m,Text,5977,2013-04-26,,,200-299,,Available,,,,,IDR,,,,Memoar Misi Papua Nugini
5691,200.9 FLO d,Text,5691,2011-01-28,,,200-299,,Available,,,,,IDR,,,,Daya tarik Cinta Ilahi
4532,220 STA r,Text,4532,2008-05-21,,,200-299,,Available,,,,,IDR,,,,Rahasia Dibalik Kisah Paskah
5934,248 RIY m,Text,5934,2013-02-20,,,200-299,,Available,,,,,IDR,,,,Mukjizat Pengampunan
4036,269 SUM l,Text,4036,2006-10-05,,,200-299,,Available,,,,,IDR,,,,50 Cerita Bijak Tentang Makna Kehidupan
2962,234 BIS s,Text,2962,2001-04-12,,,200-299,,Available,,,,,IDR,,,,Semua Menjadi Baru 
3305,255 tim S,Text,3305,2002-11-30,,,200-299,,Available,,,,,IDR,,,,Seminaris-Seminaris badung
2340,252 LIE d,Text,2340,1995-12-22,,,200-299,,Available,,,,,IDR,,,,Doa dan Devosi  Paus Yohanes II
6616,248 EMI b,Text,6616,2017-02-10,,,200-299,,Available,,,,,IDR,,,,Berserah Diri Saat maut Menjemput
3234,252 NJI m,Text,3234,2002-09-12,,,200-299,,Available,,,,,IDR,,,,Menyelami makna Doa Salam maria
