"item_code";"call_number";"coll_type_name";"inventory_code";"received_date";"supplier_name";"order_no";"location_name";"order_date";"item_status_name";"site";"source";"invoice";"price";"price_currency";"invoice_date";"input_date";"last_update"
"8093";"155";"Text";"8093";"2025-09-30";"";"";"100-199";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"461";"200.9";"Text";"461";"1990-03-09";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"460";"200.9";"Text";"460";"1990-03-09";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7281";"264";"Text";"7281";"2020-10-14";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7279";"264";"Text";"7279";"2020-10-14";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7280";"264";"Text";"7280";"2020-10-14";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"1442";"264";"Text";"1442";"1992-08-19";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5971";"264";"Text";"5971";"2013-04-26";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7538";"264";"Text";"7538";"2021-12-23";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5953";"200.2";"Text";"5953";"2013-03-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5719";"203";"Text";"5719";"2011-10-26";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4592";"264";"Text";"4592";"2009-04-13";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7283";"225";"Text";"7283";"2020-10-14";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"AUTO-557";"";"Text";"";"2020-10-14";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"1444";"202";"Text";"1444";"1993-08-19";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3081";"225";"Text";"3081";"2002-01-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4691";"264";"Text";"4691";"2009-06-18";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7285";"225";"Text";"7285";"2020-10-14";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7286";"225";"Text";"7286";"2020-10-14";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4921";"200.9";"Text";"4921";"2008-08-12";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3283";"252 MIH s";"Text";"3283";"2002-09-16";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4538";"252 MAR m";"Text";"4538";"2009-03-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4035";"248 SUM ";"Text";"4035";"2006-10-05";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4521";"200.9 SRI b";"Text";"4521";"2009-02-18";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4882";"248 BLY h";"Text";"4882";"2009-10-16";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3112";"225 TIM s";"Text";"3112";"2002-01-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5351";"200.9 DEV i";"Text";"5351";"2010-09-29";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"892";"200.9 INN a";"Text";"892";"";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"1712";"240 LUK m";"Text";"1712";"1993-08-24";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"910";"200.9 HAD m";"Text";"910";"";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"1457";"220 MAR p";"Text";"1457";"1992-09-03";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6706";"248 SUL l";"Text";"6706";"2017-05-23";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4413";"248 BAS s";"Text";"4413";"2008-01-17";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5369";"220 MCB a";"Text";"5369";"2010-09-30";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3772";"220 TIM b";"Text";"3772";"2006-03-04";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4537";"248 LIP s";"Text";"4537";"2009-03-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4620 TIM r";"";"Text";"4620 TIM r";"2008-07-10";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3494";"269 DIS r";"Text";"3494";"2009-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4793";"235 HAH h";"Text";"4793";"2009-08-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5347";"200.2 KEA o";"Text";"5347";"2010-09-29";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4796";"238 HAH c";"Text";"4796";"2009-08-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3862";"200.9 CAL m";"Text";"3862";"2006-06-28";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4799";"220 PID m";"Text";"4799";"2007-07-12";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3930";"200.2 RTID h";"Text";"3930";"2006-07-13";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3491";"290 TIM i";"Text";"3491";"2009-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4563";"248 HAM b";"Text";"4563";"2009-03-30";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5692";"232 TIM y";"Text";"5692";"2011-07-28";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2963";"227 TIM s";"Text";"2963";"2001-10-17";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4039";"268 CAM p";"Text";"4039";"2006-10-05";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5371";"200.2 WRI r1";"Text";"5371";"2010-09-30";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5349";"200.3 WRI r2";"Text";"5349";"2016-09-29";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6120";"220 TIM p";"Text";"6120";"2013-10-10";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5374";"265 MAR p";"Text";"5374";"2020-09-30";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4621";"220 TIM r";"Text";"4621";"2008-07-10";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5654";"247 MAR a";"Text";"5654";"2011-07-23";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5628";"220DAR p";"Text";"5628";"2011-05-21";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4613";"269 RAD n";"Text";"4613";"2009-04-13";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5063";"268 PAA d";"Text";"5063";"2010-04-06";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4562";"252 GIA m";"Text";"4562";"2009-03-30";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3707";"203 WAL k";"Text";"3707";"2005-09-26";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4709";"248 ARO a";"Text";"4709";"2009-07-24";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4916";"200.9 MAX g";"Text";"4916";"2008-08-12";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"870";"2X0 QAM m";"Text";"870";"1980-05-13";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4925";"200.9 BIG L";"Text";"4925";"2008-08-12";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4536";"248 KAW b";"Text";"4536";"2009-03-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4885";"240 HAR k";"Text";"4885";"2012-09-18";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4534";"220 GIA k";"Text";"4534";"2008-05-21";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"493";"2xo HUD p";"Text";"493";"1984-01-30";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5805";"210 BRE t";"Text";"5805";"2012-04-17";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3639";"269 LOC l";"Text";"3639";"2004-10-27";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2505";"263 DAR h";"Text";"2505";"2004-04-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"586";"231.042 RIC b";"Text";"586";"";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7887";"249 TIM i";"Text";"7887";"2017-02-13";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2527";"264 WIN m";"Text";"2527";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4533";"268 VER k";"Text";"4533";"2009-03-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2969";"268 TIM k";"Text";"2969";"2001-10-17";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3072";"200.7 PID m";"Text";"3072";"2001-12-11";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"1672";"210";"Text";"1672";"1993-06-24";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6595";"232 LEK y";"Text";"6595";"2011-07-28";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5146";"269 RAD s";"Text";"5146";"2010-05-27";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5578";"266 TIM a";"Text";"5578";"2011-03-26";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5579";"266 TIM d";"Text";"5579";"2011-03-26";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5580";"266 TIM k";"Text";"5580";"2011-03-26";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5577";"266 TIM s";"Text";"5577";"2011-03-26";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"289";"230";"Text";"289";"1984-03-13";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5783";"200.7 HUM j";"Text";"5783";"";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"628";"2007 WAH h";"Text";"628";"1990-07-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2559";"269 KIL r";"Text";"2559";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5621";"200.9 WAS s";"Text";"5621";"2011-05-21";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4534";"248 RIY m";"Text";"4534";"2009-03-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4527";"248 DAR p";"Text";"4527";"2009-03-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3233";"269 PUR i";"Text";"3233";"2002-09-12";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3102";"264 TIM e";"Text";"3102";"2002-01-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3289";"248 HUD b";"Text";"3289";"2002-09-16";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3236";"240 KAL m";"Text";"3236";"2002-09-12";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3584";"230 DAR y";"Text";"3584";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5463";"248 CAS d";"Text";"5463";"2010-12-17";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3229";"235 PUR b";"Text";"3229";"2002-09-12";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5264";"200.9 LOV b1";"Text";"5264";"2010-09-16";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2970";"271 JAC g";"Text";"2970";"2001-10-17";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5206";"272 KUS m";"Text";"5206";"2010-07-21";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4353";"248 SUT s";"Text";"4353";"2008-10-27";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2545";"248 TIM r";"Text";"2545";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5681";"248 NDO d";"Text";"5681";"2011-07-28";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"464";"265";"Text";"464";"1986-12-24";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2543";"265";"Text";"2543";"2009-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3290";"200.9 HER m";"Text";"3290";"2002-09-10";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5346";"200.2 CAH b";"Text";"5346";"2010-09-29";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3385";"200.9 MAR s";"Text";"3385";"2004-01-19";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2517";"248 NOU h";"Text";"2517";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6534";"246 TIM a";"Text";"6534";"2016-08-05";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4544";"248 TRI ";"Text";"4544";"2009-03-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2510";"269 PUR l";"Text";"2510";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3585";"230 DAR i";"Text";"3585";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4038";"220 TIS s";"Text";"4038";"2006-10-05";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5263";"200.9 LOV d";"Text";"5263";"2010-09-16";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2520";"269 LOC p";"Text";"2520";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4592";"220 MAN y";"Text";"4592";"2008-06-03";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5624";"220 DAR p";"Text";"5624";"2011-05-21";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2508";"247 WIN m";"Text";"2508";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4528";"248 MOI t";"Text";"4528";"2009-03-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2526";"247 WIN m";"Text";"2526";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2534";"248 NOU i";"Text";"2534";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4535";"269 DAR p";"Text";"4535";"2009-03-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2548";"242 PAI h";"Text";"2548";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"903";"200.9 WAS m";"Text";"903";"";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7481";"220 MAX c";"Text";"7481";"2008-07-12";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2552";"264 WID a";"Text";"2552";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3293";"242 NJI m";"Text";"3293";"2010-09-16";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"741";"248 KRU k";"Text";"741";"";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2554";"269 MAN d";"Text";"2554";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3492";"240 WAS p";"Text";"3492";"2004-10-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5739";"248 ZAH h";"Text";"5739";"2011-10-31";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6617";"202 TIM f";"Text";"6617";"2017-02-13";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3105";"265 TIM i";"Text";"3105";"2002-01-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3830";"265 HEI j";"Text";"3830";"2006-04-11";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2544";"269 MAR m";"Text";"2544";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2558";"269 TER m";"Text";"2558";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3108";"200.7 TIM k";"Text";"3108";"2002-01-02";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5737";"220.7 LES r";"Text";"5737";"2011-10-31";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5694";"240 LAN g";"Text";"5694";"2011-07-28";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"293";"230 DIA t";"Text";"293";"1984-11-13";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5736";"248 RUM s";"Text";"5736";"2011-10-31";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"948";"220 KIS p";"Text";"948";"1988-11-22";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3292";"248";"Text";"3292";"2000-04-16";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7537";"264";"Text";"7537";"2021-12-23";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4845";"209 HEU a";"Text";"4845";"2009-09-04";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6541";"250 TIM s";"Text";"6541";"2016-08-05";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6539";"250 TIM s";"Text";"6539";"2016-08-05";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6540";"250 TIM s";"Text";"6540";"2016-08-05";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3659";"220 WAT t";"Text";"3659";"2004-10-27";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5669";"269 PAR b";"Text";"5669";"2011-07-23";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5670";"269 PAR b";"Text";"5670";"2011-07-23";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2566";"269 DAR m";"Text";"2566";"2004-09-25";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2977";"269 SIN a";"Text";"2977";"2001-10-17";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7673";"265 PRA s";"Text";"7673";"2022-10-03";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6047";"200.7 TIM p";"Text";"6047";"2013-05-24";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3073";"230 MOL m";"Text";"3073";"2001-12-11";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3111";"220.7 TIM i";"Text";"3111";"2001-02-01";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4410";"248 SUP k";"Text";"4410";"2008-01-17";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3071";"220 SUG p";"Text";"3071";"2001-12-11";"";"";"200-299";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
