item_code,call_number,coll_type_name,inventory_code,received_date,supplier_name,order_no,location_name,order_date,item_status_name,site,source,invoice,price,price_currency,invoice_date,input_date,last_update,title
5737,220.7 LES r,Text,5737,2011-10-31,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rahasia Gelar-Gelar Maria
5694,240 LAN g,Text,5694,2011-07-28,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Gue Akrab Dengan Yesus Kata Siapa?
293,230 DIA t,Text,293,1984-11-13,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Tuhan Yesus Memanggil Murid-Muridnya
5736,248 RUM s,Text,5736,2011-10-31,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Semangkuk Mie Kuah
948,220 KIS p,Text,948,1988-11-22,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Problema perkawinan
3292,248,Text,3292,2000-04-16,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rangkaian Kisah Bermakna 100 Cerita 
7537,264,Text,7537,2021-12-23,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Puji Syukur Kor I Untuk Kor Campur
4845,209 HEU a,Text,4845,2009-09-04,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Agama Kristen Di Asia
6541,250 TIM s,Text,6541,2016-08-05,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Studia Philosophica Et Theologica
6539,250 TIM s,Text,6539,2016-08-05,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Studia Philosophica Et Theologica
6540,250 TIM s,Text,6540,2016-08-05,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Studia Philosophica Et Theologica
3659,220 WAT t,Text,3659,2004-10-27,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,The Children'S Bible
5669,269 PAR b,Text,5669,2011-07-23,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Becoming The Woman God Wants Me To Be 1
5670,269 PAR b,Text,5670,2011-07-23,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Becoming The Woman God Wants Me To Be 2
2566,269 DAR m,Text,2566,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mutiara Iman Keluarga Kristiani
2977,269 SIN a,Text,2977,2001-10-17,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Aburing Kupu-Kupu Kuning
7673,265 PRA s,Text,7673,2022-10-03,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sakramen Yang Menyelamatkan
6047,200.7 TIM p,Text,6047,2013-05-24,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Paradigma Pedagogi Reflektif
3073,230 MOL m,Text,3073,2001-12-11,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Menjadi Murid Dan Nabi
3111,220.7 TIM i,Text,3111,2001-02-01,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Injil Dan Surat-Surat Yohanes
4410,248 SUP k,Text,4410,2008-01-17,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Krisis Dalam Hidup membiara
3071,220 SUG p,Text,3071,2001-12-11,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Penilaian Terhadap Pembaharuan Karismatik Katolik
6691,248 HER w,Text,6691,2017-05-23,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Wanita Luar Biasa
4597,248 KES d,Text,4597,2009-04-13,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Debat Agama
1457,200.7,Text,1457,1992-09-03,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Persiapan Krisma Suci ( buku pembina)
5696,200.9 ROS f,Text,5696,2011-07-28,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,fatima Place Of Hope And Peace
3238,269,Text,3238,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,150 Kisah Jenaka Dalam Alkitab
3080,220 TUK k,Text,3080,2001-12-11,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Konseling Pastoral Kehidupan Keluarga
746,248 BIL p,Text,746,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pewartaan Iman Katolik Djilid Pertama
5952,220 TIM y,Text,5952,2013-03-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Youcat Indonesia Katekismus Populer
7289,269 BRE b,Text,7289,2020-10-20,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Bagaikan Roti Diremah
7309,223,Text,7309,2020-10-30,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Miki Mungil : Dalam perjanjian lama
7288,200.7 TIM c,Text,7288,2020-10-20,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Cermin Remaja
7287,220 KAR m,Text,7287,2020-10-20,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,manusia Siapakah Engkau?
5380,248 HER d,Text,5380,2010-08-30,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Dikerumuni Allah
2526,264 HUC l,Text,2526,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Liturgi Yang Anggun Dan Menawan
5977,200.9 SAP m,Text,5977,2013-04-26,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Memoar Misi Papua Nugini
5691,200.9 FLO d,Text,5691,2011-01-28,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Daya tarik Cinta Ilahi
4532,220 STA r,Text,4532,2008-05-21,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rahasia Dibalik Kisah Paskah
5934,248 RIY m,Text,5934,2013-02-20,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mukjizat Pengampunan
4036,269 SUM l,Text,4036,2006-10-05,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,50 Cerita Bijak Tentang Makna Kehidupan
2962,234 BIS s,Text,2962,2001-04-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Semua Menjadi Baru 
3305,255 tim S,Text,3305,2002-11-30,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Seminaris-Seminaris badung
2340,252 LIE d,Text,2340,1995-12-22,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Doa dan Devosi  Paus Yohanes II
6616,248 EMI b,Text,6616,2017-02-10,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Berserah Diri Saat maut Menjemput
3234,252 NJI m,Text,3234,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Menyelami makna Doa Salam maria
3218,248 PUR f,Text,3218,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,"Fisik Sakit, Iman Oke!"
5350,248 SUH p,Text,5350,2010-09-29,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pusat - Pusat Kehidupan 
3758,248 DJE c,Text,3758,2006-02-11,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Curhat dengan Tuhan
2568,269 POW b,Text,2568,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Betapa Indah Hidup Ini
1458,200.7 MAR p,Text,1458,1992-09-03,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Persiapan Krisma Suci (buku calon)
2529,240 TER a,Text,2529,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Anugerah-Anugerah Cinta
900,200.9 NOV s,Text,900,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Maria Goretti Menurut Ibunya
287,220 DIA d,Text,287,1984-11-13,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Daniel
291,220 HAR p,Text,291,1984-11-13,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Petrus Penjala Ikan
289,200.9 DIA a,Text,289,1984-11-13,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Anak Gembala Dari Betlehem
3263,200.9,Text,3263,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Pius   : Bertangan Dingin
288,200.9 DIA g,Text,288,1984-11-13,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Gadis Kecil Di rumah Naaman
3489,269 WAL r,Text,3489,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rahasia-Rahasia Kehidupan
456,200.3 SUW m,Reference,456,1990-03-09,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mini Ensiklopedia katolik
5653,264 SUW d,Text,5653,2011-07-23,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Doa Rosario
7296,200.2 Tim l,Text,7296,2020-10-20,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Legio Mariane
604,170 DWI s,Text,604,1990-07-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sopan santun Di dalam Pergaulan
7294,220 TIM c,Text,7294,2020-10-20,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Cikal bakal Bani Israel
7293,207 WIL a,Text,7293,2020-10-20,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Agama dan Ilmu Pengetahuan
7292,269 WID m,Text,7292,2020-10-20,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mutiara Kemiskinan
7291,230 GRO p,Text,7291,2020-10-20,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Peristiwa Yesus
7304,220 TIM b,Text,7304,2020-10-21,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Buku Bacaan Misa harian 
5148,200.9 RIA p,Text,5148,2020-10-20,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Penampakan Bunda Maria Di Medjugorje
6057,290 TIM r,Text,6057,2013-08-15,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Religius Of The World
1222,235 SET s,Text,1222,1992-03-24,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Elisabeth
3253,235 SET s,Text,3253,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Agustinus
1441,235 SET s,Text,1441,1992-08-08,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Maria Klara
3300,235 SET s,Text,3300,2002-09-16,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Katharina Laboure
3255,235 SET s,Text,3255,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Ignasius Dari Loyola
3249,235 SET s,Text,3249,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Pius X
4876,200.9 ALE f,Text,4876,2008-08-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Francis Of Assisi
3771,248 TIM z,Text,3771,2006-03-04,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Ziarah batin 2005
4474,248 TIM z,Text,4474,2008-03-26,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Ziarah batin 2006
3894,200.7 TIM j,Text,3894,2006-07-06,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Gospel Of Judas
5189,230LAL m1,Text,5189,2010-06-21,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,makna Hidup Dalam Terang Iman Katolik1
5190,230 LAL m2,Text,5190,2010-06-21,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,makna Hidup Dalam Terang Iman Katolik2
5191,230 LAL m3,Text,5191,2010-06-21,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,makna Hidup Dalam Terang Iman Katolik 3
5191,230 LAL m4,Text,5191,2010-06-21,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,makna Hidup Dalam Terang Iman Katolik 4
5625,264 TIM p,Text,5625,2010-06-21,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Perayaan Ekaristi Hari Minggu Dan Hari Raya Tahun A
5193,264 TIM p,Text,5193,2010-06-21,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Perayaan Ekaristi Hari Minggu Dan Hari Raya Tahun C
1647,200.9 ROM s,Text,1647,1993-05-21,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Vinsensius De Paul
907,200.9 GRO f,Text,907,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Fransiskus Di hadapan allah
1475,220 TIM r,Text,1475,1992-10-07,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Remaja Bersama Yesus  Buku Murid 3a dan 3b
-,,Text,-,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pendidikan Nilah Di Sekolah katolik
-,200.7 TIM p,Text,-,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Ziarah Batin 2008
468,264.1,Text,468,1986-12-24,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Lagu-Lagu Liturgi
5650,242 SET d,Text,5650,2011-07-28,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Doa Dan Anak-Anak
5465,200.3 TIM e,Text,5465,2010-12-17,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Ensiklopedi orang Kudus
5265,200.9 LOV s4,Text,5265,2020-09-16,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Buku 2 santo-santa P
5266,200.9 LOV b2,Text,5266,2020-09-16,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Buku 3 Santo -santa
5267,200.9 LOV3,Text,5267,2020-09-16,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Buku 4 Santo - Santa
5268,200.9 LOV5,Text,5268,2020-09-16,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Buku 5 Santo - Santa
6269,200.9 LOV b6,Text,6269,2020-09-16,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Buku 6 Santo - Santa
3252,200.9 MAR s,Text,3252,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Bernardinus Realino
3270,200.9 MAR s,Text,3270,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Yosef Maria Pignatelli
3264,200.9 KOW s,Text,3264,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Theresia sang Pendoa
3269,200.9 MAR s,Text,3269,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Aloysius Gonzaga
3261,200.9 MAR s,Text,3261,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Angela Merici : Ibu Guru
3266,200.9 MAR s,Text,3266,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Bonaventura
3267,200.9 HUD s,Text,3267,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Casimirus
3268,200.9 MAR s,Text,3268,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Fransiskus Xaverius 
902,200.9 KLE p,Text,902,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Paus Yohanes paulus II Apa Rahasiannya?
5260,200.9 HEF s,Text,5260,2010-09-16,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Bernadette Soubirous
3265,200.9 KOW s,Text,3265,2002-09-12,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Gregorius Agung
5195,200.9 WAL t,Text,5195,2010-06-15,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,The Catholic Idols Jilid 1
5187,200.9 WAL t,Text,5187,2010-06-24,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,The Catholic Idols Jilid 2
7313,200.7 TIM p,Text,7313,2020-11-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,pendidikan Agama katolik Untuk SLTP Aku Bersedia Diutus Oleh Yesus
7312,200.7 TIM p,Text,7312,2020-11-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,pendidikan Agama katolik Untuk SLTP Aku Bersedia Diutus Oleh Yesus
7311,200.7 TIM p,Text,7311,2020-11-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Buku Murid Remaja Bersama Yesus 1b
7310,200.7 TIM p,Text,7310,2020-11-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Buku Murid Remaja Bersama Yesus 2b
5784,200.1 TEF m,Text,5784,2012-04-11,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mosaik Kehidupan
2555,220 WAH,Text,2555,1997-06-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Hidup sejati
4034,220 SUW m,Text,4034,2006-10-05,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mengampuni Tujuhpuluh kali tujuh kali
463,240 HAR m,Text,463,1986-12-24,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Membina Jemaat Beriman
5143,264 DAE b,Text,5143,2010-05-17,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Buku Saku Misdinar
3110,264 HER m,Text,3110,2002-01-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mazmur Bagi yang Mulia
2558,240 SIL r,Text,2558,1997-06-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Renungan Singkat Sengsara Yesus
2554,264 TIM p,Text,2554,1997-06-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Perintis Berdoa
2521,248 TER c,Text,2521,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Cinta Yang Total
3113,220 TER d,Text,3113,2002-01-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Doa Mengtuk Hati Allah
5376,230 REI h,Text,5376,2010-09-30,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Hidup Kekal
2511,265 MAN s,Text,2511,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Delapan belas Sikap Doa
5401,248 SUW b,Text,5401,2010-10-11,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Bidang Pewrtaan
5400,264 SUW b,Text,5400,2010-10-11,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Bidang Liturgi
5398,248 SUW b,Text,5398,2010-10-11,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Bidang Kesaksian
3572,269 WAL r,Text,3572,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rahasia Kecil Keberhasilan
7316,269 WAL r,Text,7316,2020-11-03,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rahasia Kecil Persahabatan
7315,200.1 WAL r,Text,7315,2020-11-03,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rahasia Kecil Kehidupan
2533,269 LUE w,Text,2533,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,What Would Jesus Do To Live In Love Each day?
7317,201 WIG t,Text,7317,2020-11-03,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Tuntunan Rohani di saat Sedih Dan Stres
5367,220 WIL t,Text,5367,2010-09-30,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,The One Year Life Lessons From The Bible
6750,248 RUS d,Text,6750,2017-06-05,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Divine Alignment
4710,200.9 STE a,Text,4710,2009-06-24,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Amazing Stories Of Healing
4794,238 PRA p1,Text,4794,2009-08-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pendalaman Iman Katolik 1
4794,238 PRA p2,Text,4794,2009-08-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pendalaman Iman Katolik 2
2967,225 TIM s,Text,2967,2001-10-17,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Surat-Surat Ibrani Dan Umum
3074,200 KIR p,Text,3074,2001-12-11,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pandangan Kristen TentangDunia Dan manusia
4589,232 RIC c,Text,4589,2009-04-13,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Christ The Lord
3085,220 SUH k,Text,3085,2002-01-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kisah sengsara Yesus Dalam Injil Sinoptik
5690,200.9,Text,5690,2011-07-28,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Bidadari Dari Kalkuta
2971,220 GRO k,Text,2971,2001-10-17,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kitab Suci Tentang Roh Kudus
3075,220 BAL,Text,3075,2001-12-11,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Dahaga Akan Allah
5693,242 DJA h,Text,5693,2011-07-28,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Hati Kudus Yesus Sumber Cinta
3100,265,Text,3100,2002-01-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mendoakan kesembuhan Orang Sakit
2516,264 WAS m,Text,2516,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,menjadi Lektor
4590,248 LUC t,Text,4590,2013-04-13,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Temukan Sweet Spot Anda!
5089,269 BEL a,Text,5089,2010-04-15,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,A Cup Of Comfort Devotional
404,248 MAL s,Text,404,1989-11-10,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sejenak Di alam baka
5373,255 BRO r,Text,5373,2010-09-30,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rambu-Rambu Hidup membiara
6046,247 TIM p,Text,6046,2013-05-24,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Paradigma Pedagogi Reflektif
3286,220.9 SUM n,Text,3286,2002-09-16,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,NATO : No Action Talk Only
4682,230 BOC m,Text,4682,2009-06-05,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Menafsir Mimpi
2525,269 NOU b,Text,2525,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Berjalan Bersama Yesus
878,2x9.1 DJA r,Text,878,1988-09-13,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Riwayat Nabi Muhammad SAW
3115,226 TIM k,Text,3115,2002-01-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kisah Para Rasul
6694,248 WIJ k,Text,6694,2017-05-23,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kuat Laksana Rajawali
2981,252 HAD s,Text,2981,2001-10-17,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sejenak Bersama Lukas
3093,230 NOW c,Text,3093,2002-01-02,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Cakrawala Hidup baru
6510,210 SIS b,Text,6510,2016-06-05,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Bible Games
3291,200.2 HAR s,Text,3291,2002-09-19,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sentuhan 9 menit
7318,200.2 HAR s1,Text,7318,2020-11-04,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sentuhan 9 menit Jilid 1
7319,200.2 HAR s2,Text,7319,2020-11-04,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sentuhan 9 menit Jilid 2
7320,200.2 HAR s3,Text,7320,2020-11-04,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sentuhan 9 menit Jilid 3
3072,268 PID m,Text,3072,2001-12-11,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mempertanggungjawabkan Iman katolik
7321,248 HUD d,Text,7321,2020-11-04,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Dalam Teduh Mata-Nya
2408,200.7 TIM a,Text,2408,1996-02-08,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Arah Bimbingan Mayarakat katolik
2567,269 SUP r,Text,2567,2004-09-25,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Retret Untuk SLTP Dan SLA
3203,252 HER m,Text,3203,2002-08-03,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mutiara Kehidupan
